root	experiment_dir	run_dir	configs	run_status	trainer_state	global_step	latest_checkpoint	latest_checkpoint_step	latest_checkpoint_mtime	best_model_checkpoint	best_metric	tensorboard_event_files	inventory_generated_at
runs_archive	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_large_amt_plain	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_large_amt_plain/20260721_021503_830375		HAS_CHECKPOINTS_NO_COMPLETION_MARKER	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_large_amt_plain/20260721_021503_830375/checkpoint-5000/trainer_state.json	5000	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_large_amt_plain/20260721_021503_830375/checkpoint-5000	5000	2026-07-21T07:36:00		inf	1	2026-08-03T15:50:38+03:00
runs_archive	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_large_amt_unet	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_large_amt_unet/20260717_202429_860425		TENSORBOARD_ONLY_OR_NO_CHECKPOINT								1	2026-08-03T15:50:38+03:00
runs_archive	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_large_amt_unet	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_large_amt_unet/20260717_203132_344411		HAS_CHECKPOINTS_NO_COMPLETION_MARKER	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_large_amt_unet/20260717_203132_344411/checkpoint-105000/trainer_state.json	105000	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_large_amt_unet/20260717_203132_344411/checkpoint-105000	105000	2026-07-27T00:09:37		inf	1	2026-08-03T15:50:38+03:00
runs_archive	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_large_plain	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_large_plain/20260717_202429_334756		TENSORBOARD_ONLY_OR_NO_CHECKPOINT								1	2026-08-03T15:50:38+03:00
runs_archive	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_large_plain	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_large_plain/20260717_203128_252843		TENSORBOARD_ONLY_OR_NO_CHECKPOINT								1	2026-08-03T15:50:38+03:00
runs_archive	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_large_plain	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_large_plain/20260717_204920_363216		HAS_CHECKPOINTS_NO_COMPLETION_MARKER	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_large_plain/20260717_204920_363216/checkpoint-441000/trainer_state.json	441000	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_large_plain/20260717_204920_363216/checkpoint-441000	441000	2026-07-23T15:37:49	/external/nfs/01-home/vsefishman/DNALM/GENATATOR/runs/finding_edge_moderngena_large_plain/20260717_204920_363216/checkpoint-405000	0.0037641872619298927	1	2026-08-03T15:50:38+03:00
runs_archive	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_large_rmt_unet	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_large_rmt_unet/20260717_202426_036160		TENSORBOARD_ONLY_OR_NO_CHECKPOINT								1	2026-08-03T15:50:38+03:00
runs_archive	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_large_rmt_unet	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_large_rmt_unet/20260717_203131_148116		TENSORBOARD_ONLY_OR_NO_CHECKPOINT								1	2026-08-03T15:50:38+03:00
runs_archive	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_large_rmt_unet	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_large_rmt_unet/20260717_204841_634286		HAS_CHECKPOINTS_NO_COMPLETION_MARKER	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_large_rmt_unet/20260717_204841_634286/checkpoint-230000/trainer_state.json	230000	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_large_rmt_unet/20260717_204841_634286/checkpoint-230000	230000	2026-07-27T13:23:28	/external/nfs/01-home/vsefishman/DNALM/GENATATOR/runs/finding_edge_moderngena_large_rmt_unet/20260717_204841_634286/checkpoint-84000	0.0031432284043932278	1	2026-08-03T15:50:38+03:00
runs_archive	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_large_unet	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_large_unet/20260717_202425_604599		TENSORBOARD_ONLY_OR_NO_CHECKPOINT								1	2026-08-03T15:50:38+03:00
runs_archive	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_large_unet	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_large_unet/20260717_203134_916315		HAS_CHECKPOINTS_NO_COMPLETION_MARKER	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_large_unet/20260717_203134_916315/checkpoint-302000/trainer_state.json	302000	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_edge_moderngena_large_unet/20260717_203134_916315/checkpoint-302000	302000	2026-07-27T13:37:33	/external/nfs/01-home/vsefishman/DNALM/GENATATOR/runs/finding_edge_moderngena_large_unet/20260717_203134_916315/checkpoint-111000	0.003055176552184158	1	2026-08-03T15:50:38+03:00
runs_archive	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_caduceus_ph	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_caduceus_ph/20260717_120524_121309		HAS_CHECKPOINTS_NO_COMPLETION_MARKER	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_caduceus_ph/20260717_120524_121309/checkpoint-1000/trainer_state.json	1000	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_caduceus_ph/20260717_120524_121309/checkpoint-1000	1000	2026-07-17T12:36:22	/external/nfs/01-home/vsefishman/DNALM/GENATATOR/runs/finding_region_caduceus_ph/20260717_120524_121309/checkpoint-1000	0.6314911188956805	1	2026-08-03T15:50:38+03:00
runs_archive	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_caduceus_ph	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_caduceus_ph/20260718_090544_914091		HAS_CHECKPOINTS_NO_COMPLETION_MARKER	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_caduceus_ph/20260718_090544_914091/checkpoint-31000/trainer_state.json	31000	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_caduceus_ph/20260718_090544_914091/checkpoint-31000	31000	2026-07-19T00:43:47	/external/nfs/01-home/vsefishman/DNALM/GENATATOR/runs/finding_region_caduceus_ph/20260718_090544_914091/checkpoint-6000	0.5886152268761728	1	2026-08-03T15:50:38+03:00
runs_archive	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_caduceus_ph	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_caduceus_ph/20260719_010638_677217		HAS_CHECKPOINTS_NO_COMPLETION_MARKER	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_caduceus_ph/20260719_010638_677217/checkpoint-48000/trainer_state.json	48000	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_caduceus_ph/20260719_010638_677217/checkpoint-48000	48000	2026-07-20T01:20:44	/external/nfs/01-home/vsefishman/DNALM/GENATATOR/runs/finding_region_caduceus_ph/20260719_010638_677217/checkpoint-45000	0.5007762479829311	1	2026-08-03T15:50:38+03:00
runs_archive	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_caduceus_ph	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_caduceus_ph/20260720_013022_532404		HAS_CHECKPOINTS_NO_COMPLETION_MARKER	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_caduceus_ph/20260720_013022_532404/checkpoint-118000/trainer_state.json	118000	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_caduceus_ph/20260720_013022_532404/checkpoint-118000	118000	2026-07-22T12:55:22	/external/nfs/01-home/vsefishman/DNALM/GENATATOR/runs/finding_region_caduceus_ph/20260720_013022_532404/checkpoint-92000	0.46297370843091756	1	2026-08-03T15:50:38+03:00
runs_archive	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_caduceus_ps	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_caduceus_ps/20260717_120529_776493		HAS_CHECKPOINTS_NO_COMPLETION_MARKER	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_caduceus_ps/20260717_120529_776493/checkpoint-1000/trainer_state.json	1000	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_caduceus_ps/20260717_120529_776493/checkpoint-1000	1000	2026-07-17T12:52:37	/external/nfs/01-home/vsefishman/DNALM/GENATATOR/runs/finding_region_caduceus_ps/20260717_120529_776493/checkpoint-1000	0.6172699607119415	1	2026-08-03T15:50:38+03:00
runs_archive	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_caduceus_ps	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_caduceus_ps/20260717_131506_903652		HAS_CHECKPOINTS_NO_COMPLETION_MARKER	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_caduceus_ps/20260717_131506_903652/checkpoint-4000/trainer_state.json	4000	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_caduceus_ps/20260717_131506_903652/checkpoint-4000	4000	2026-07-17T16:21:45	/external/nfs/01-home/vsefishman/DNALM/GENATATOR/runs/finding_region_caduceus_ps/20260717_131506_903652/checkpoint-2000	0.5670354711431904	1	2026-08-03T15:50:38+03:00
runs_archive	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_caduceus_ps	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_caduceus_ps/20260718_090541_599959		HAS_CHECKPOINTS_NO_COMPLETION_MARKER	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_caduceus_ps/20260718_090541_599959/checkpoint-11000/trainer_state.json	11000	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_caduceus_ps/20260718_090541_599959/checkpoint-11000	11000	2026-07-18T17:36:48	/external/nfs/01-home/vsefishman/DNALM/GENATATOR/runs/finding_region_caduceus_ps/20260718_090541_599959/checkpoint-7000	0.5163306001096023	1	2026-08-03T15:50:38+03:00
runs_archive	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_caduceus_ps	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_caduceus_ps/20260718_174941_368435		HAS_CHECKPOINTS_NO_COMPLETION_MARKER	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_caduceus_ps/20260718_174941_368435/checkpoint-2000/trainer_state.json	2000	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_caduceus_ps/20260718_174941_368435/checkpoint-2000	2000	2026-07-18T19:23:16	/external/nfs/01-home/vsefishman/DNALM/GENATATOR/runs/finding_region_caduceus_ps/20260718_174941_368435/checkpoint-2000	0.5669055553221632	1	2026-08-03T15:50:38+03:00
runs_archive	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_caduceus_ps	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_caduceus_ps/20260718_200139_973038		HAS_CHECKPOINTS_NO_COMPLETION_MARKER	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_caduceus_ps/20260718_200139_973038/checkpoint-34000/trainer_state.json	34000	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_caduceus_ps/20260718_200139_973038/checkpoint-34000	34000	2026-07-20T01:25:51	/external/nfs/01-home/vsefishman/DNALM/GENATATOR/runs/finding_region_caduceus_ps/20260718_200139_973038/checkpoint-7000	0.522255318252669	1	2026-08-03T15:50:38+03:00
runs_archive	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_caduceus_ps	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_caduceus_ps/20260720_013024_483295		HAS_CHECKPOINTS_NO_COMPLETION_MARKER	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_caduceus_ps/20260720_013024_483295/checkpoint-233000/trainer_state.json	233000	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_caduceus_ps/20260720_013024_483295/checkpoint-233000	233000	2026-07-27T13:37:32	/external/nfs/01-home/vsefishman/DNALM/GENATATOR/runs/finding_region_caduceus_ps/20260720_013024_483295/checkpoint-101000	0.43521777782773186	1	2026-08-03T15:50:38+03:00
runs_archive	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_gena_base_amt_plain	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_gena_base_amt_plain/20260717_202424_389264		TENSORBOARD_ONLY_OR_NO_CHECKPOINT								1	2026-08-03T15:50:38+03:00
runs_archive	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_gena_base_amt_unet	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_gena_base_amt_unet/20260717_202426_076494		TENSORBOARD_ONLY_OR_NO_CHECKPOINT								1	2026-08-03T15:50:38+03:00
runs_archive	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_gena_base_plain	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_gena_base_plain/20260717_202427_612866		TENSORBOARD_ONLY_OR_NO_CHECKPOINT								1	2026-08-03T15:50:38+03:00
runs_archive	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_gena_base_plain	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_gena_base_plain/20260717_203126_899246		COMPLETED_BY_TRAINER_STATE	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_gena_base_plain/20260717_203126_899246/trainer_state.json	500000	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_gena_base_plain/20260717_203126_899246/checkpoint-500000	500000	2026-07-24T18:46:48	/external/nfs/01-home/vsefishman/DNALM/GENATATOR/runs/finding_region_gena_base_plain/20260717_203126_899246/checkpoint-54000	0.5525701129779927	1	2026-08-03T15:50:38+03:00
runs_archive	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_gena_base_rmt_unet	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_gena_base_rmt_unet/20260717_202426_069299		TENSORBOARD_ONLY_OR_NO_CHECKPOINT								1	2026-08-03T15:50:38+03:00
runs_archive	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_gena_base_rmt_unet	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_gena_base_rmt_unet/20260717_203126_366654		TENSORBOARD_ONLY_OR_NO_CHECKPOINT								1	2026-08-03T15:50:38+03:00
runs_archive	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_gena_base_rmt_unet	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_gena_base_rmt_unet/20260717_204922_246840		HAS_CHECKPOINTS_NO_COMPLETION_MARKER	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_gena_base_rmt_unet/20260717_204922_246840/checkpoint-123000/trainer_state.json	123000	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_gena_base_rmt_unet/20260717_204922_246840/checkpoint-123000	123000	2026-07-23T15:51:12	/external/nfs/01-home/vsefishman/DNALM/GENATATOR/runs/finding_region_gena_base_rmt_unet/20260717_204922_246840/checkpoint-83000	0.49194822589984055	1	2026-08-03T15:50:38+03:00
runs_archive	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_gena_base_unet	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_gena_base_unet/20260717_214233_957621		HAS_CHECKPOINTS_NO_COMPLETION_MARKER	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_gena_base_unet/20260717_214233_957621/checkpoint-244000/trainer_state.json	244000	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_gena_base_unet/20260717_214233_957621/checkpoint-244000	244000	2026-07-27T13:19:18	/external/nfs/01-home/vsefishman/DNALM/GENATATOR/runs/finding_region_gena_base_unet/20260717_214233_957621/checkpoint-55000	0.5573610131774633	1	2026-08-03T15:50:38+03:00
runs_archive	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_gena_large_amt_plain	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_gena_large_amt_plain/20260717_214413_956420		TENSORBOARD_ONLY_OR_NO_CHECKPOINT								1	2026-08-03T15:50:38+03:00
runs_archive	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_gena_large_amt_unet	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_gena_large_amt_unet/20260717_202459_225345		TENSORBOARD_ONLY_OR_NO_CHECKPOINT								1	2026-08-03T15:50:38+03:00
runs_archive	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_gena_large_plain	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_gena_large_plain/20260717_130207_522045		TENSORBOARD_ONLY_OR_NO_CHECKPOINT								1	2026-08-03T15:50:38+03:00
runs_archive	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_gena_large_plain	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_gena_large_plain/20260718_090630_951718		HAS_CHECKPOINTS_NO_COMPLETION_MARKER	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_gena_large_plain/20260718_090630_951718/checkpoint-2000/trainer_state.json	2000	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_gena_large_plain/20260718_090630_951718/checkpoint-2000	2000	2026-07-18T10:33:30	/external/nfs/01-home/vsefishman/DNALM/GENATATOR/runs/finding_region_gena_large_plain/20260718_090630_951718/checkpoint-2000	0.6038173365549266	1	2026-08-03T15:50:38+03:00
runs_archive	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_gena_large_plain	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_gena_large_plain/20260721_021502_352834		HAS_CHECKPOINTS_NO_COMPLETION_MARKER	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_gena_large_plain/20260721_021502_352834/checkpoint-11000/trainer_state.json	11000	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_gena_large_plain/20260721_021502_352834/checkpoint-11000	11000	2026-07-21T08:04:44	/external/nfs/01-home/vsefishman/DNALM/GENATATOR/runs/finding_region_gena_large_plain/20260721_021502_352834/checkpoint-7000	0.5723940731934162	1	2026-08-03T15:50:38+03:00
runs_archive	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_gena_large_rmt_unet	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_gena_large_rmt_unet/20260717_130205_254567		TENSORBOARD_ONLY_OR_NO_CHECKPOINT								1	2026-08-03T15:50:38+03:00
runs_archive	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_gena_large_rmt_unet	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_gena_large_rmt_unet/20260717_214424_841638		HAS_CHECKPOINTS_NO_COMPLETION_MARKER	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_gena_large_rmt_unet/20260717_214424_841638/checkpoint-100000/trainer_state.json	100000	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_gena_large_rmt_unet/20260717_214424_841638/checkpoint-100000	100000	2026-07-22T12:17:41	/external/nfs/01-home/vsefishman/DNALM/GENATATOR/runs/finding_region_gena_large_rmt_unet/20260717_214424_841638/checkpoint-83000	0.49732489430036503	1	2026-08-03T15:50:38+03:00
runs_archive	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_gena_large_unet	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_gena_large_unet/20260721_021458_795570		HAS_CHECKPOINTS_NO_COMPLETION_MARKER	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_gena_large_unet/20260721_021458_795570/checkpoint-7000/trainer_state.json	7000	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_gena_large_unet/20260721_021458_795570/checkpoint-7000	7000	2026-07-21T10:23:19	/external/nfs/01-home/vsefishman/DNALM/GENATATOR/runs/finding_region_gena_large_unet/20260721_021458_795570/checkpoint-4000	0.579922551555025	1	2026-08-03T15:50:38+03:00
runs_archive	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_gena_large_unet	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_gena_large_unet/20260721_112820_856739		HAS_CHECKPOINTS_NO_COMPLETION_MARKER	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_gena_large_unet/20260721_112820_856739/checkpoint-3000/trainer_state.json	3000	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_gena_large_unet/20260721_112820_856739/checkpoint-3000	3000	2026-07-21T14:55:08	/external/nfs/01-home/vsefishman/DNALM/GENATATOR/runs/finding_region_gena_large_unet/20260721_112820_856739/checkpoint-3000	0.6663176894765088	1	2026-08-03T15:50:38+03:00
runs_archive	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_gena_large_unet	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_gena_large_unet/20260721_162024_124664		HAS_CHECKPOINTS_NO_COMPLETION_MARKER	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_gena_large_unet/20260721_162024_124664/checkpoint-8000/trainer_state.json	8000	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_gena_large_unet/20260721_162024_124664/checkpoint-8000	8000	2026-07-22T01:34:55	/external/nfs/01-home/vsefishman/DNALM/GENATATOR/runs/finding_region_gena_large_unet/20260721_162024_124664/checkpoint-4000	0.579922551555025	1	2026-08-03T15:50:38+03:00
runs_archive	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_gena_large_unet	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_gena_large_unet/20260722_015058_394572		HAS_CHECKPOINTS_NO_COMPLETION_MARKER	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_gena_large_unet/20260722_015058_394572/checkpoint-14000/trainer_state.json	14000	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_gena_large_unet/20260722_015058_394572/checkpoint-14000	14000	2026-07-22T17:53:34	/external/nfs/01-home/vsefishman/DNALM/GENATATOR/runs/finding_region_gena_large_unet/20260722_015058_394572/checkpoint-4000	0.579922551555025	1	2026-08-03T15:50:38+03:00
runs_archive	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_gena_large_unet	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_gena_large_unet/20260722_185845_482705		TENSORBOARD_ONLY_OR_NO_CHECKPOINT								1	2026-08-03T15:50:38+03:00
runs_archive	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_gena_large_unet	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_gena_large_unet/20260722_191309_830760		HAS_CHECKPOINTS_NO_COMPLETION_MARKER	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_gena_large_unet/20260722_191309_830760/checkpoint-31000/trainer_state.json	31000	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_gena_large_unet/20260722_191309_830760/checkpoint-31000	31000	2026-07-24T17:28:26	/external/nfs/01-home/vsefishman/DNALM/GENATATOR/runs/finding_region_gena_large_unet/20260722_191309_830760/checkpoint-22000	0.6010384412237957	1	2026-08-03T15:50:38+03:00
runs_archive	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_moderngena_base_amt_plain	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_moderngena_base_amt_plain/20260717_202516_119303		TENSORBOARD_ONLY_OR_NO_CHECKPOINT								1	2026-08-03T15:50:38+03:00
runs_archive	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_moderngena_base_amt_plain	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_moderngena_base_amt_plain/20260717_203538_808751		TENSORBOARD_ONLY_OR_NO_CHECKPOINT								1	2026-08-03T15:50:38+03:00
runs_archive	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_moderngena_base_amt_plain	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_moderngena_base_amt_plain/20260717_204406_414354		HAS_CHECKPOINTS_NO_COMPLETION_MARKER	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_moderngena_base_amt_plain/20260717_204406_414354/checkpoint-272000/trainer_state.json	272000	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_moderngena_base_amt_plain/20260717_204406_414354/checkpoint-272000	272000	2026-07-27T13:36:02		inf	1	2026-08-03T15:50:38+03:00
runs_archive	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_moderngena_base_amt_unet	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_moderngena_base_amt_unet/20260717_202504_105397		TENSORBOARD_ONLY_OR_NO_CHECKPOINT								1	2026-08-03T15:50:38+03:00
runs_archive	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_moderngena_base_amt_unet	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_moderngena_base_amt_unet/20260717_203551_130048		TENSORBOARD_ONLY_OR_NO_CHECKPOINT								1	2026-08-03T15:50:38+03:00
runs_archive	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_moderngena_base_amt_unet	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_moderngena_base_amt_unet/20260717_204402_925071		HAS_CHECKPOINTS_NO_COMPLETION_MARKER	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_moderngena_base_amt_unet/20260717_204402_925071/checkpoint-166000/trainer_state.json	166000	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_moderngena_base_amt_unet/20260717_204402_925071/checkpoint-166000	166000	2026-07-27T14:05:00		inf	1	2026-08-03T15:50:38+03:00
runs_archive	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_moderngena_base_plain	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_moderngena_base_plain/20260717_214632_127674		HAS_CHECKPOINTS_NO_COMPLETION_MARKER	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_moderngena_base_plain/20260717_214632_127674/checkpoint-135000/trainer_state.json	135000	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_moderngena_base_plain/20260717_214632_127674/checkpoint-135000	135000	2026-07-19T00:57:08	/external/nfs/01-home/vsefishman/DNALM/GENATATOR/runs/finding_region_moderngena_base_plain/20260717_214632_127674/checkpoint-82000	0.4369706195591745	1	2026-08-03T15:50:38+03:00
runs_archive	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_moderngena_base_plain	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_moderngena_base_plain/20260721_021502_173095		HAS_CHECKPOINTS_NO_COMPLETION_MARKER	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_moderngena_base_plain/20260721_021502_173095/checkpoint-44000/trainer_state.json	44000	runs_archive/runs_before_20260727_new_training_20260727_203122/finding_region_moderngena_base_plain/20260721_021502_173095/checkpoint-44000	44000	2026-07-21T11:17:45	/external/nfs/01-home/vsefishman/DNALM/GENATATOR/runs/finding_region_moderngena_base_plain/20260721_021502_173095/checkpoint-38000	0.4572530408107603	1	2026-08-03T15:50:38+03:00
